Abstract,Link,Label
we present new velocity dispersion measurements of sample of 12 spiral galaxies for which extended rotation curves are available these data are used to refine a recently discovered correlation between the circular velocity and the central velocity dispersion of spiral galaxies we find a slightly steeper slope for our larger sample we confirm the negligible intrinsic scatter on this correlation and we find a striking agreement with a corresponding relation for elliptical galaxies we combine this correlation with the wellknown mbhsigma relation to obtain a tight correlation between the circular velocities of galaxies and the masses of the supermassive black holes they host this correlation is the observational evidence for an intimate link between dark matter haloes and supermassive black holes apart from being an important ingredient for theoretical models of galaxy formation and evolution the relation between mbh and circular velocity can serve as a practical tool to estimate black hole masses in spiral galaxies,http://arxiv.org/abs/astro-ph/0303628v2,Astronomy
we investigate the relation between circular velocity vc and bulge velocity dispersion sigma in spiral galaxies based on literature data and new spectroscopic observations we find a strong nearly linear vcsigma correlation with a negligible intrinsic scatter and a striking agreement with the corresponding relation for elliptical galaxies the least massive galaxies sigma 80 kms significantly deviate from this relation we combine this vcsigma correlation with the wellknown mbhsigma relation to obtain a tight correlation between circular velocity and supermassive black hole mass and interpret this as observational evidence for a close link between supermassive black holes and the dark matter haloes in which they presumably formed apart from being an important ingredient for theoretical models of galaxy formation and evolution the relation between mbh and circular velocity has the potential to become an important practical tool in estimating supermassive black hole masses in spiral galaxies,http://arxiv.org/abs/astro-ph/0404465v1,Astronomy
while there exist various candidates the identification of dark matter remains unresolved recently it was argued that the generalized uncertainty principle gup may prevent a black hole from evaporating completely and as a result there should exist a plancksize bhr at the end of its evaporation we speculate that the stability of bhr may be further protected by supersymmetry in the form of extremal black hole if this is indeed the case and if a sufficient amount of small black holes can be produced in the early universe then the resultant bhrs can be an interesting candidate for dm we demonstrate that this is the case in the hybrid inflation model by assuming bhr as dm our notion imposes a constraint on the hybrid inflation potential we show that such a constraint is not finetuned possible observational signatures are briefly discussed,http://arxiv.org/abs/astro-ph/0406514v1,Astronomy
we show that the hierarchical assembly of cold dark matter cdm haloes preserves the memory of the initial conditions using nbody cosmological simulations we demonstrate that the presentday spatial distribution and kinematics of objects that formed within early z 10 protogalactic systems old stars satellite galaxies globular clusters massive black holes etc depends mostly on the rarity of the peak of the primordial density field which they originally belonged to only for objects forming at lower redshifts the exact formation site within the progenitor halo eg whether near the center or in an extended disk becomes important in presentday haloes material from the rarer early peaks is more centrally concentrated and falls off more steeply with radius compared to the overall mass distribution it has a lower velocity dispersion moves on more radial orbits and has a more elongated shape population ii stars that formed within protogalactic haloes collapsing from 25 sigma fluctuations would follow today a r35 density profile with a halflight radius of 17 kpc and a velocity anisotropy that increases from isotropic in the inner regions to nearly radial at the halo edge this agrees well with the radial velocity dispersion profile of galaxy halo stars from battaglia et al 2005 and with the anisotropic orbits of nearby halo stars,http://arxiv.org/abs/astro-ph/0506615v4,Astronomy
the annihilation of neutralino dark matter may result in observable signals in different wavelength in the present paper we will discuss the effect of neutralino annihilation in the halo of our galaxy and in its center according to high resolution cold dark matter simulations large virialized halos are formed through the constant merging of smaller halos appeared at previous times at each epoch dark matter halos have then a clumpy component which is made of these merging subhalos the annihilation of dark matter in these clumps always present in the halo of our galaxy may be responsible for appreciable fluxes of gammarays potentially detectable we find that depending on the fundamental parameters of the clump density profile and on the distribution of clumps in the galactic halo the contribution to the diffuse gammaray background from clumps could be used to obtain constraints on the neutralino properties such as mass and annihilation cross section on the other hand the annihilation of neutralino dark matter in the galactic center may result in radio signals at the galactic center infact the accretion flow onto the central black hole sustains strong magnetic fields that can induce synchrotron emission in the radio wavelength by electrons and positrons generated in neutralino annihilations during advection onto the black hole we find that the observed emission from the galactic center is consistent with neutralinos following a navarro frenk and white density profile at the galactic center while it is inconsistent with the presence of a spike density profile supposed to be generated by the formation history of the central black hole,http://arxiv.org/abs/astro-ph/0405110v1,Astronomy
shortened weakly interacting massive particles are often said to be the best dark matter candidates studies have shown however that rather large dark matterphoton or dark matterbaryon interactions could be allowed by cosmology here we address the question of the role of the dark matter interactions in more detail to determine at which extent dark matter has to be necessarily weakly interacting to this purpose we compute the collisional damping and freestreaming lengths of generic interacting dark matter candidates and compare them to the scale of the smallest primordial structures known to exist in the universe we obtain necessary conditions that any candidate must satisfy we point out the existence of new dark matter scenarios and exhibit new damping regimes for example an interacting candidate may bear a similar damping than that of collisionless warm dark matter particles the main difference is due to the dark matter coupling to interacting or even freelypropagating species our approach yields a general classification of dark matter candidates which extends the definitions of the usual cold warm and hot dark matter scenarios when interactions weak or strong are considered,http://arxiv.org/abs/astro-ph/0410591v1,Astronomy
we investigate how the ghost condensate reacts to black holes immersed in it a ghost condensate defines a hypersurfaceorthogonal congruence of timelike curves each of which has the tangent vector umugmunupartialnuphi it is argued that the ghost condensate in this picture approximately corresponds to a congruence of geodesics in other words the ghost condensate accretes into a black hole just like a pressureless dust correspondingly if the energy density of the ghost condensate at large distance is set to an extremely small value by cosmic expansion then the latetime accretion rate of the ghost condensate should be negligible the accretion rate remains very small even if effects of higher derivative terms are taken into account provided that the black hole is sufficiently large it is also discussed how to reconcile the black hole accretion with the possibility that the ghost condensate might behave like dark matter,http://arxiv.org/abs/hep-th/0502189v2,Astronomy
this work investigates the dark matters structures that form on the smallest cosmological scales we find that the types and abundances of structures which form at approximately earthmass scales are very sensitive to the nature of dark matter we explore various candidates for dark matter and determine the corresponding properties of smallscale structure in particular we discuss possibilities for indirect detection of dark matter through smallscale structure and comment on the potential of these methods for discriminating between dark matter candidates,http://arxiv.org/abs/astro-ph/0611864v1,Astronomy
dark matter annihilation in socalled spikes near black holes is believed to be an important method of indirect dark matter detection in the case of circular particle orbits the density profile of dark matter has a plateau at small radii the maximal density being limited by the annihilation crosssection however in the general case of arbitrary velocity anisotropy the situation is different particulary for isotropic velocity distribution the density profile cannot be shallower than r12 in the very centre indeed a detailed study reveals that in many cases the term annihilation plateau is misleading as the density actually continues to rise towards small radii and forms a weak cusp rho rbeta12 where beta is the anisotropy coefficient the annihilation flux however does not change much in the latter case if averaged over an area larger than the annihilation radius,http://arxiv.org/abs/0707.3334v2,Astronomy
the computation of pbh primordial black hole production from primordial perturbations has recently been improved by considering a more accurate relation between the primordial power spectrum and the pbh mass variance we present here exact expressions which are valid for primordial spectra of arbitrary shape and which allow accurate numerical calculations we then consider the possibility to have a significant part of dark matter in the form of pbhs produced by a primordial spectrum of inflationary origin possessing a characteristic scale we show that in this model the relevant pbh mass is constrained to lie in the range 5times 1015 rm glesssim m lesssim 1021 rm g this is much less than the mass range coming from the qcd phase transition allowing the two mechanisms to be easily distinguished,http://arxiv.org/abs/astro-ph/0203520v2,Astronomy
dark matter dm annihilation could in principle contribute to the diffuse cosmic gammaray back ground cgb while with standard assumptions for cosmological and particle physics parameters this contribution is expected to be rather small a number of processes could boost it including a largerthanexpected dm annihilation crosssection or the occurance of dm substructures such as dm minispikes around intermediatemass black holes we show that angular correlations of the cgb provide a tool to disentangle the signal induced by dm annihilation in minispikes from a conventional astrophysical component treating blazars as a known background we study the prospects for detecting dm annihilations with the fermi gammaray space telescope for different choices of dm mass and annihilation channels,http://arxiv.org/abs/0811.4493v1,Astronomy
we describe a quasiequilibrium profile of dark matter particles in the inner parsec of the galaxy rho r32 this minicusp profile is caused by scattering with the dense stellar cluster around the supermassive black hole in sgr a and is independent of the initial conditions the implications for detection of gamma rays from wimp dark matter annihilation in the galactic center are a mild enhancement of the flux and a characteristic central feature in the angular distribution which could be detectable by highresolution atmospheric cherenkov telescopes,http://arxiv.org/abs/astro-ph/0308385v2,Astronomy
formation and disruption of darkmatter cusps are reviewed accumulation of baryons at the center of a halo can displace the dark matter converting singular density cusps into lowdensity cores the displaced mass can be of order 10 mb with mb the mass of the infalling population if mb is identified with the masses of the black holes currently observed at the centers of bright galaxies predicted core radii are a few hundred pc other mechanisms such as early mass outflow may explain the large darkmatter cores in dwarf and lowsurfacebrightness galaxies predictions of dark matter annihilation radiation from the center of the milky way galaxy are shown to be strongly dependent on the galaxys merger history,http://arxiv.org/abs/astro-ph/0205140v1,Astronomy
the prediction that black holes radiate due to quantum effects is often considered one of the most secure in quantum field theory in curved spacetime yet this prediction rests on two dubious assumptions that ordinary physics may be applied to vacuum fluctuations at energy scales increasing exponentially without bound and that quantumgravitational effects may be neglected various suggestions have been put forward to address these issues that they might be explained away by lessons from sonic black hole models that the prediction is indeed successfully reproduced by quantum gravity that the success of the link provided by the prediction between black holes and thermodynamics justifies the prediction this paper explains the nature of the difficulties and reviews the proposals that have been put forward to deal with them none of the proposals put forward can so far be considered to be really successful and simple dimensional arguments show that quantumgravitational effects might well alter the evaporation process outlined by hawking thus a definitive theoretical treatment will require an understanding of quantum gravity in at least some regimes until then no compelling theoretical case for or against radiation by black holes is likely to be made the possibility that nonradiating mini black holes exist should be taken seriously such holes could be part of the dark matter in the universe attempts to place observational limits on the number of mini black holes independent of the assumption that they radiate would be most welcome,http://arxiv.org/abs/gr-qc/0304042v1,Astronomy
first results of a numerical investigation of primordial black hole formation in the radiation dominated phase of the early universe are presented the simulations follow the gravitational collapse of three different families of highamplitude density fluctuations imposed at the time of horizon crossing the threshold for black hole formation deltac approx 07 is found to be nearly identical for all perturbation families if the control parameter delta is chosen as the total excess mass within the initial horizon volume furthermore we demonstrate that the scaling of black hole mass with distance from the formation threshold known to occur in nearcritical gravitational collapse applies to primordial black hole formation,http://arxiv.org/abs/astro-ph/9806043v1,Astronomy
the existence of quasars at redshift z 5 indicates that supermassive black holes were present since the very early times if they grew by accretion the seeds of mass 105 msun must have formed at z 9 these seed black holes may result from the collapse and dissipation of primordial gas during the early stages of galaxy formation i discuss the effects of magnetic fields on the fragmentation of cold gas clouds embedded into a hot diffuse phase and a virialized dark matter halo the field of 104 g ejected by supernova remnants can halt cloud breakup at 104 msun high star formation rates keep the clouds partially ionized making ambipolar diffusion inefficient the magneticallysupported clouds collapse into black holes which later spiral via dynamical friction into a central cluster with the total mass mbh 6 106 msun as the cluster collapses the black holes merge emitting gravitational radiation that should be detectable by lisa,http://arxiv.org/abs/astro-ph/0108070v1,Astronomy
we search for nearby isolated accreting stellarmass 3 to 100modot black holes models suggest a synchrotron spectrum in visible wavelengths and some emission in xray wavelengths of 37 million objects in the sloan digital sky survey early data release about 150000 objects have colors and properties consistent with such a spectrum and 87 of these objects are xray sources from the rosat all sky survey thirtytwo of these have been confirmed not to be blackholes using optical spectra we give the positions and colors of these 55 blackhole candidates and quantitatively rank them on their likelihood to be black holes we discuss uncertainties the expected number of sources and the contribution of blackholes to local dark matter,http://arxiv.org/abs/astro-ph/0205138v2,Astronomy
we investigate the recently proposed hybrid inflation models with two stages of inflation we show that quantum fluctuations at the time corresponding to the phase transition between the two inflationary stages can trigger the formation of a large number of inflating topological defects in order to study density perturbations in these models we develop a new method to calculate density perturbations in a system of two scalar fields we show that density perturbations in hybrid inflation models of the new type can be very large on the scale corresponding to the phase transition the resulting density inhomogeneities lead to a copious production of black holes this could be an argument against hybrid inflation models with two stages of inflation however we find a class of models where this problem can be easily avoided the number of black holes produced in these models can be made extremely small but in general it could be sufficiently large to have important cosmological and astrophysical implications in particular for certain values of parameters these black holes may constitute the dark matter in the universe it is also possible to have hybrid models with two stages of inflation where the black hole production is not suppressed but where the typical masses of the black holes are very small such models lead to a completely different thermal history of the universe where postinflationary reheating occurs via black hole evaporation,http://arxiv.org/abs/astro-ph/9605094v3,Astronomy
blue primordial power spectra have spectral index n1 and arise naturally in the recently proposed hybrid inflationary scenario an observational upper limit on em n is derived by normalizing the spectrum at the quadrupole scale and considering the possible overproduction of planck mass relics formed in the final stage of primordial black hole evaporation in the inflationary universe with the maximum reheating temperature compatible with the observed quadrupole anisotropy the upper limit is n14 but it is slightly weaker for lower reheat temperatures this limit applies over 57 decades of mass and is therefore insensitive to cosmic variance and any gravitational wave contribution to the quadrupole anisotropy it is also independent of the dark matter content of the universe and therefore the bias parameter in some circumstances there may be an extended dustlike phase between the end of inflation and reheating in this case primordial black holes form more abundantly and the upper limit is n13,http://arxiv.org/abs/astro-ph/9405027v1,Astronomy
the origin of supermassive black holes in the galactic nuclei is quite uncertain in spite of extensive set of observational data we review the known scenarios of galactic and cosmological formation of supermassive black holes the common drawback of galactic scenarios is a lack of time and shortage of matter supply for building the supermassive black holes in all galaxies by means of accretion and merging the cosmological scenarios are only fragmentarily developed but propose and pretend to an universal formation mechanism for supermassive black holes,http://arxiv.org/abs/0709.0070v2,Astronomy
we explore the possibility that massive black holes comprise a significant fraction of the dark matter of our galaxy by studying the dissolution of galactic globular clusters bombarded by them in our simulations we evolve the clusters along a sequence of king models determined by changes of state resulting from collisions with the black holes the results divide naturally into regimes of small and large black hole mass small black holes do not destroy clusters in single collisions their effect is primarily cumulative leading to a relation between mbh and fhalo the fraction of the halo in black holes of mass mbh which is fhalombh constant up to logarithmic corrections for fhalo1 we find mbh simless 103 msun by requiring survival of the same clusters studied by moore 1993 who neglected cluster evolution mass loss and stochasticity of energy inputs in his estimates but reached a similar conclusion large black holes may not penetrate a cluster without disrupting it their effect is mainly catastrophic close collisions but also partly cumulative distant collisions in the large mbh limit fhalo but not mbh can be constrained by computing the probability that a cluster survives a combination of close destructive encounters and distant nondestructive encounters we find that it is unlikely that fhalo simgreat 03 by requiring 50 per cent survival probability for moores clusters over 1010 years,http://arxiv.org/abs/astro-ph/9811370v1,Astronomy
we investigate how central black holes bhs inhabited in galactic dark halos could affect strong gravitational lensing the distribution of integral lensing probability with image separations are calculated for quasars of redshift 15 by foreground dark matter halos the mass density of dark halos is taken to be the navarrofrenkwhite nfw profile such that when the mass of a halo is less than 1014 msun its central black holes or a bulge is included as a point mass the relationship between the masses mbullet of supermassive black holes and the total gravitational mass mmathrmdm of their host galaxy is adopted from the most recent literature only a flat lambdacdm model is considered here it is shown that while a single black hole for each galaxy contributes considerable but not sufficient lensing probabilities at small image separations compared with those without black holes the bulges which are about 1001000 times larger in mass than a typical black hole would definitely contribute enough probabilities at small image separations although it gives too high probabilities at large separation angles compared with lensing observations,http://arxiv.org/abs/astro-ph/0207268v2,Astronomy
black holes with masses mbh1085 msun dominate the accretion history of the universe these black hole masses are typical of those found in radioselected galaxies today suggesting that the giant elliptical hosts of low redshift radio galaxies were the hosts of powerful mostly radioquiet quasars in the high redshift universe the reason that all radio galaxies are found in such hosts may be the correlation of black hole mass with radio luminosity but it is emphasized that accretion rate too plays an important role in the production of powerful radio jets the tight kz relation of luminous high redshift radio galaxies is probably a selection effect due to the selection on high black hole masses and high accretion rates luminous radio galaxies are the radioloud part of the quasar2 population and the ratio of radioloud quasars to luminous radio galaxies about 11 is so far our only good estimate of the relative numbers of quasar1s and quasar2s the numbers of radioquiet and radiointermediate quasar2s are still uncertain but a much larger population than the quasar1s would conflict with constraints from the presentday black hole mass density a comparison of the number densities of dark matter haloes and the high redshift quasars however suggests that there are plenty of dark haloes capable of hosting the known high redshift agn and thus room for a significant but not huge quasar2 population,http://arxiv.org/abs/astro-ph/0303348v1,Astronomy
recent observations of nearinfrared and xray flares from sagittarius a which is believed to be a supermassive black hole at the galactic center show that the source exhibits about 20minute periodic variability here we provide arguments based on a quantitative analysis that supermassive objects at galactic centers may be bubbles of dark matter axions rather than black holes an oscillating axion bubble can explain periodic variability of sagittarius a and yields the axion mass about 06 mev which fits in the open axion mass window the bubble scenario with no other free parameters explains lack of supermassive black holes with mass m106 msun lowmass bubbles decay fast and as a result are very rare we also found that the mass of an axion bubble can not exceed 15times 109 msun in agreement with the upper limit on the supermassive black hole mass obtained from observations our finding if confirmed suggests that einstein general relativity is invalid for strong gravity and the gravitational field for the bubble effectively becomes repulsive at large potential imaging a shadow of the black hole at the galactic center with vlbi in the next decade can distinguish between the black hole and the oscillating axion bubble scenarios in the case of axion bubble a steady shadow will not be observed instead the shadow will appear and disappear periodically with a period of about 20 min,http://arxiv.org/abs/astro-ph/0607179v2,Astronomy
we present three reasons for the formation of gravitational bound states of primordial black holescalled holeumsin the early universeusing newtonian gravity and nonrelativistic quantum mechanics we find a purely quantum mechanical massdependant exclusion property for the nonoverlap of the constituent black holes in a holeumthis ensures that the holeum occupies space just like ordinary mattera holeum emits only gravitational radiation whose spectrum is an exact analogue of that of a hydrogen atom a part of this spectrum lies in the region accessible to the detectors being builtthe holeums would form haloes around the galaxies and would be an important component of the dark matter in the universe todaythey may also be the constituents of the invisible domain walls in the universe,http://arxiv.org/abs/gr-qc/0308054v1,Astronomy
if supermassive black holes smbhs are the energy sources that power quasars and active galactic nuclei then qso sdss 11485251 the quasar with the highest redshift zqso643 hosts a supermassive black hole formed within 09 gyr after the big bang this requirement places constraints on the cosmological formation of smbhs believed to grow from smaller initial seeds by a combination of accretion and mergers we focus on gas accretion onto seeds produced by the collapse of pop iii stars at high redshift we incorporate the results of recent relativistic mhd simulations of disk accretion onto kerr black holes to track the coupled evolution of the masses and spins of the holes we allow for an additional amplification of 104 in the mass of a typical seed due to mergers consistent with recent monte carlo simulations of hierarchical mergers of cold dark matter halos containing black hole seeds we find that the growth of pop iii black hole seeds to 109 msun by zqso 643 favors mhd accretion disks over standard thin disks mhd disks tend to drive the holes to a submaximal equilibrium spin rate am 095 and radiation efficiency epsilonm 02 while standard thin disks drive them to maximal spin am 1 and efficiency epsilonm 042 this small difference in efficiency results in a huge difference in mass amplification by accretion at the eddington limit the mhd equilibrium efficiency is consistent with the observed ratio of the qso plus agn luminosity density to the local smbh mass density our prototype analysis is designed to stimulate the incorporation of results from relativistic stellar collapse and mhd accretion simulations in future monte carlo simulations of hierarchical structure formation to better determine the cosmological role of smbhs and their mass and spin distributions,http://arxiv.org/abs/astro-ph/0411156v1,Astronomy
we investigate the possibility that presentday galaxies and their dark matter haloes contain a population of massive black holes mbhs that form by hierarchical merging of the black hole remnants of the first stars in the universe some of the mbhs may be large enough or close enough to the centre of the galactic host that they merge within a hubble time we estimate to what extent this process could contribute to the mass of the supermassive black holes smbhs observed in galactic centres today the relation between smbh and galactic bulge mass in our model displays the same slope as that found in observations many mbhs will not reach the centre of the host halo however but continue to orbit within it in doing so mbhs may remain associated with remnants of the satellite halo systems of which they were previously a part using a semianalytical approach that explicitly accounts for dynamical friction tidal disruption and encounters with galactic disks we follow the hierarchical merging of mbh systems and their subsequent dynamical evolution inside the respective host haloes we predict the mass and abundance of mbhs in presentday galactic haloes and also estimate the mbh mass accretion rates as well as bolometric luminosities for two different accretion scenarios mbhs that have not undergone recent merging will retain associated dark matter cusps that were enhanced by black hole accretion growth and may be possible sources of gamma rays via neutralino annihilations,http://arxiv.org/abs/astro-ph/0307171v1,Astronomy
we determine the total enclosed mass profile from 07 to 35 kpc in the elliptical galaxy ngc 4636 based on the hot interstellar medium temperature profile measured using the chandra xray observatory and other xray and optical data the total mass increases as radius to the power 12 to a good approximation over this range in radii attaining a total of 15 trillion solar masses corresponding to a masstolight ratio of 40 solar masses per solar visual luminosity at 35 kpc we find that at least half and as much as 80 of the mass within the optical halflight radius is nonluminous implying that ngc 4636 has an exceptionally low baryon fraction the large inferred dark matter concentration and central dark matter density consistent with the upper end of the range expected for standard cold dark matter halos imply that mechanisms proposed to explain low dark matter densities in less massive galaxies eg selfinteracting dark matter warm dark matter explosive feedback are not effective in elliptical galaxies and presumably by extension in galaxy clusters the composite black hole stars and dark matter mass distribution has a generally steep slope with no core consistent with gravitational lensing studies,http://arxiv.org/abs/astro-ph/0208090v1,Astronomy
the babichevdokuchaeveroshenko model for the accretion of dark energy onto black holes has been extended to deal with black holes with nonstatic metrics the possibility that for an asymptotic observer a black hole with large mass will rapidly increase and eventually engulf the universe at a finite time in the future has been studied by using reasonable values for astronomical parameters it is concluded that such a phenomenon is forbidden for all black holes in quintessential cosmological models,http://arxiv.org/abs/astro-ph/0603761v1,Astronomy
in light of recent evidence suggesting a nonzero presentday cosmological constant adams mbonye laughlin 1999 have considered the evolution of black holes in the presence of vacuum energy using the assumption that lambda remains constant with time and a conjecture based on a paper by mallett 1986 they reach the remarkable conclusion that black holes with current mass greater than about 2109 msun will not hawking evaporate in the distant future but will instead absorb vacuum energy and grow to roughly the de sitter horizon size in this letter we reexamine black hole evaporation in the presence of vacuum energy and find instead that all known black holes will eventually evaporate,http://arxiv.org/abs/astro-ph/0008260v1,Astronomy
we consider the cosmological model in which a part of the universe omegahsim 105 is in the form of primordial black holes with mass sim 105modot these primordial black holes would be centers for growing protogalaxies which experienced multiple mergers with ordinary galaxies this process of galaxies formation is accompanied by the merging of central black holes in the galactic nuclei it is shown that recently discovered correlations between the central black holes and bulges of galaxies are naturally reproduced in this scenario,http://arxiv.org/abs/astro-ph/0202019v1,Astronomy
a reliable method for estimating the blackhole masses of highredshift quasars would provide crucial new information for understanding the nature and cosmological evolution of quasars in this proceedings we summarize the results of our recent paper mclure jarvis 2002 which provides a virial blackhole mass estimator based on restframe uv observables thereby allowing reliable blackhole mass estimates to be obtained out to redshifts of zsim25 from optical spectra alone,http://arxiv.org/abs/astro-ph/0302457v1,Astronomy
based on a high resolution cosmological nbody simulation we track the hierarchical growth of black holes in galaxy clusters from z20 to z0 we present a census of black holes as function of redshift and will determine their mass assembly history under a variety of assumptions regarding the importance of gas accretion in black hole growth from early supercritical eddington accretion to gaspoor hierarchical assembly following a galaxy merger black holes are expected to form inspiral and merge after strongly radiating energy via gravitational waves for each binary black hole inspiral and merger we determine the expected gravitational wave signal for the laser interferometer space antenna lisa and calculate the lisa event rate as a function of time we will calculate the black hole mass assembly history for several black hole growth scenerios so that we can explore tests to characterize each model observationally in particular we will study how well lisa observations will be able to distinguish between these very different assembly scenarios,http://arxiv.org/abs/astro-ph/0608493v2,Astronomy
eliptical and bulge galaxies share a tight correlation of velocity distribution to both luminosity and black hole mass there are similar orbital speeds for all galaxies of a given luminosity including dark matter dm at large radii the halo surface density of dm is constant for almost all types of galaxies and ranges 14 mag down to dwarf spherical galaxies there are supermassive black holes or giant pure disk galaxies at high redshift inexplicable with hierarchical clustering or collapse dynamics these and a myriad of other galaxy formation problems are explainable by an initial shell which caused the planck cosmic microwave background radiation a reduction in the energydensity of primordial galactic black holes is necessary to explain dark energy,http://arxiv.org/abs/astro-ph/9904320v2,Astronomy
there are multiple examples of gravitational losses in neutron stars and black holes protons and neutrons have been found to have enormous repulsive pressures that highly squeezed collapsing matter cannot overcome the case against singularities follows galactic black hole gravitational losses can supply the missing dark energy with highly squeezed nucleons the big bang could begin as a hot core and a cold dark matter shell the 21 cm radiation data has identified baryon sized particles as cold dark matter highly squeezed nucleons will not decompose to produce antimatter the flatness of the universe is due to a baryonic bounce the highly correlated galaxies originated from primordial black holes capturing hot core gassesthere is evidence that galaxies have not grown nor merged significantly since formation,http://arxiv.org/abs/astro-ph/0008166v8,Astronomy
the influence of dark matter dm on the growth of supermassive black holes smbhs in galaxies is studied it is shown that gravitational scattering of dm particles on bulge stars leads to diffusion of dm in phase space m mz i m denotes the angular momentum and i is the radial action appropriate diffusion coefficients are calculated for different bulge models and it is argued that the diffusion along m axis is the most important effect it is shown that this process leads to noticeable flow of dm into the black hole bh resulting in its powerlaw growth mbh t916 comparison with observational data shows that in principle this effect may explain observed masses of smbhs special attention is paid to the corrections related to the innermost region of bh gravitational influence and the diffusion along i axis their influence on the bh growth law is shown to be negligible in most cases,http://arxiv.org/abs/astro-ph/0307524v2,Astronomy
we investigate the relation between the dark matter distribution of galaxies and their central supermassive black holes which is suggested by the vcsigma relation since earlytype galaxies appear to have larger black holes than latetype ones we look for an equivalent pattern in the dark matter distribution as a function of hubble type to achieve our goal we use a stateoftheart modelling code that allows a variety of geometries to be fitted to a combination of radio and optical observations of galaxies with different morphology,http://arxiv.org/abs/astro-ph/0412123v1,Astronomy
intermediate mass black holes imbhs are candidates to seed the supermassive black holes smbhs and some could still wander in the galaxy in the context of annihilating dark matter dm they are expected to drive huge annihilation rates and could therefore significantly enhance the primary cosmic rays crs expected from annihilation of the dm of the galactic halo in this proceeding the original paper is brun et al 2007 we briefly explain the method to derive estimates of such exotic contributions to the antiproton and positron cr spectra and the associated statistical uncertainties connected to the properties of imbhs we find boost factors of order 104 to the exotic fluxes but associated with very large statistical uncertainties,http://arxiv.org/abs/0712.0677v1,Astronomy
the hypothesis that dark matter consists of superheavy particles with the mass close to the grand unification scale is investigated these particles were created from vacuum by the gravitation of the expanding universe and their decay led to the observable baryon charge some part of these particles with the lifetime larger than the time of breaking of the grand unification symmetry became metastable and survived up to the modern time as dark matter however in active galactic nuclei due to large energies of dark matter particles swallowed by the black hole the opposite process can occur dark matter particles become interacting their decay on visible particles at the grand unification energies leads to the flow of ultra high energy cosmic rays observed by the auger group numerical estimates of the effect leading to the observable numbers are given,http://arxiv.org/abs/0712.2667v1,Astronomy
many lines of evidence suggest that nonbaryonic dark matter constitutes roughly 30 of the critical closure density but the composition of this dark matter is unknown one class of candidates for the dark matter is compact objects formed in the early universe with typical masses m between 01 and 1 solar masses to correspond to the mass scale of objects found with microlensing observing projects specific candidates of this type include black holes formed at the epoch of the qcd phase transition quark stars and boson stars here we show that accretion onto these objects produces substantial ionization in the early universe with an optical depth to thomson scattering out to z1100 of approximately tau24 fcoepsilon1mmsun12 h0651 where epsilon1 is the accretion efficiency epsilonequiv ldot mc2 divided by 01 and fco is the fraction of matter in the compact objects the current upper limit to the scattering optical depth based on the anisotropy of the microwave background is approximately 04 therefore if accretion onto these objects is relatively efficient they cannot be the main component of nonbaryonic dark matter,http://arxiv.org/abs/astro-ph/0003176v1,Astronomy
the glast large area telescope scheduled for launch in 2006 is a next generation space based gamma ray telescope which will improve in point source sensitivity by a factor of 30 over that of egret below 10 gev and extend beyond egret up to 300 gev thus glast offers a unique opportunity to discover wimp dark matter through precision studies of gamma rays produced in pair annihilations the most dense region of dark matter in our galaxy is currently thought to occur at the center in particular dark matter should concentrate within 3 pc of the putative supermassive black hole located at the sgra radio source in fact the 2nd and 3rd egret catalogs contain a significant point source coincident with the milky way galactic center within a resolution of 12 arcminutes the egret team has determined that the spectral and temporal characteristics of this point source are consistent with dark matter wimp annihilations more detailed analysis has determined that the magnitude and spectrum of the egret source is consistent with relic wimps concentrated within 3 pc of the central supermassive black hole furthermore the sgra radio emission is consistent with the synchrotron radiation expected from electrons and positrons produced in wimp annihilations if true then glast should be able to constrain the particle properties of the postulated wimp with 1 month of data,http://arxiv.org/abs/astro-ph/0209121v1,Astronomy
in the first two of these lectures i present the evidence for baryonic dark matter and describe possible forms that it may take the final lecture discusses formation of baryonic dark matter and sets the cosmological context,http://arxiv.org/abs/astro-ph/9407024v1,Astronomy
the idea that dark matter in the form of small compact bodies most plausibly planetary mass primordial black holes betrays its presence by the microlensing of quasars has been stimulated by statistical studies of quasar light curves and gravitationally lensed quasar systems in this paper we review this evidence and discuss the significance of the recent detection of a planetary mass microlensing event in the galaxy by the macho group we also look in more detail at the light curves themselves and make the case that many show the characteristic morphology of caustic crossing events associated with a large optical depth of lenses this supports the idea that a large fraction of the critical density is in the form of planetary mass compact bodies the nature of such bodies is discussed and it is argued that current work on the qcd phase transition suggests they are primordial black holes although it is just possible that they are compact gas clouds,http://arxiv.org/abs/astro-ph/9811019v1,Astronomy
